x y label
-2.197915 -4.2379303 5
-2.197915 -4.1379304 5
-2.197915 -4.0379305 5
-2.197915 -3.9379306 5
-2.197915 -3.8379307 5
-2.197915 -3.7379308 5
-2.197915 -3.6379309 5
-2.197915 -3.537931 5
-2.197915 -3.437931 5
-2.197915 -3.3379312 5
-2.197915 -3.2379313 5
-2.197915 -3.1379313 5
-2.197915 -3.0379314 5
-2.197915 -2.9379315 5
-2.197915 -2.8379316 5
-2.197915 -2.7379317 5
-2.197915 -2.6379318 5
-2.197915 -2.537932 5
-2.197915 -2.437932 5
-2.197915 -2.337932 5
-2.197915 -2.2379322 5
-2.197915 -2.1379323 5
-2.197915 -2.0379324 5
-2.197915 -1.9379324 5
-2.197915 -1.8379323 5
-2.197915 -1.7379323 5
-2.197915 -1.6379323 5
-2.197915 -1.5379323 5
-2.197915 -1.4379323 5
-2.197915 -1.3379322 5
-2.197915 -1.2379322 5
-2.197915 -1.1379322 5
-2.197915 -1.0379322 5
-2.197915 -0.93793213 5
-2.197915 -0.8379321 5
-2.197915 -0.7379321 5
-2.197915 -0.63793206 5
-2.197915 -0.53793204 5
-2.197915 -0.43793204 5
-2.197915 -0.33793205 5
-2.197915 -0.23793206 5
-2.197915 -0.13793206 5
-2.197915 -0.03793206 4
-2.197915 0.06206794 4
-2.197915 0.16206795 4
-2.197915 0.26206794 4
-2.197915 0.36206794 4
-2.197915 0.46206793 4
-2.197915 0.5620679 4
-2.197915 0.66206795 4
-2.197915 0.762068 4
-2.197915 0.862068 4
-2.197915 0.962068 4
-2.197915 1.062068 4
-2.197915 1.162068 4
-2.197915 1.262068 4
-2.197915 1.362068 4
-2.197915 1.4620681 4
-2.197915 1.5620681 4
-2.197915 1.6620681 4
-2.197915 1.7620682 4
-2.197915 1.8620682 4
-2.197915 1.9620682 4
-2.197915 2.0620682 4
-2.197915 2.1620681 4
-2.197915 2.262068 4
-2.197915 2.362068 4
-2.197915 2.4620678 4
-2.197915 2.5620677 4
-2.197915 2.6620677 4
-2.197915 2.7620676 4
-2.197915 2.8620675 4
-2.197915 2.9620674 4
-2.197915 3.0620673 4
-2.197915 3.1620672 4
-2.197915 3.262067 4
-2.197915 3.362067 4
-2.197915 3.462067 4
-2.197915 3.5620668 4
-2.197915 3.6620667 4
-2.197915 3.7620666 4
-2.197915 3.8620665 4
-2.197915 3.9620664 4
-2.197915 4.0620666 4
-2.197915 4.1620665 3
-2.197915 4.2620664 3
-2.197915 4.3620663 3
-2.197915 4.462066 3
-2.197915 4.562066 3
-2.197915 4.662066 3
-2.197915 4.762066 3
-2.197915 4.862066 3
-2.197915 4.9620657 3
-2.197915 5.0620656 3
-2.197915 5.1620655 3
-2.197915 5.2620654 3
-2.197915 5.3620653 3
-2.197915 5.462065 3
-2.197915 5.562065 3
-2.197915 5.662065 3
-2.197915 5.762065 3
-2.197915 5.862065 3
-2.197915 5.9620647 3
-2.197915 6.0620646 3
-2.197915 6.1620646 3
-2.197915 6.2620645 3
-2.0979152 -5.1379294 5
-2.0979152 -5.0379295 5
-2.0979152 -4.9379296 5
-2.0979152 -4.8379297 5
-2.0979152 -4.73793 5
-2.0979152 -4.63793 5
-2.0979152 -4.53793 5
-2.0979152 -4.43793 5
-2.0979152 -4.33793 5
-2.0979152 -4.2379303 5
-2.0979152 -4.1379304 5
-2.0979152 -4.0379305 5
-2.0979152 -3.9379306 5
-2.0979152 -3.8379307 5
-2.0979152 -3.7379308 5
-2.0979152 -3.6379309 5
-2.0979152 -3.537931 5
-2.0979152 -3.437931 5
-2.0979152 -3.3379312 5
-2.0979152 -3.2379313 5
-2.0979152 -3.1379313 5
-2.0979152 -3.0379314 5
-2.0979152 -2.9379315 5
-2.0979152 -2.8379316 5
-2.0979152 -2.7379317 5
-2.0979152 -2.6379318 5
-2.0979152 -2.537932 5
-2.0979152 -2.437932 5
-2.0979152 -2.337932 5
-2.0979152 -2.2379322 5
-2.0979152 -2.1379323 5
-2.0979152 -2.0379324 5
-2.0979152 -1.9379324 5
-2.0979152 -1.8379323 5
-2.0979152 -1.7379323 5
-2.0979152 -1.6379323 5
-2.0979152 -1.5379323 5
-2.0979152 -1.4379323 5
-2.0979152 -1.3379322 5
-2.0979152 -1.2379322 5
-2.0979152 -1.1379322 5
-2.0979152 -1.0379322 5
-2.0979152 -0.93793213 5
-2.0979152 -0.8379321 5
-2.0979152 -0.7379321 5
-2.0979152 -0.63793206 5
-2.0979152 -0.53793204 5
-2.0979152 -0.43793204 5
-2.0979152 -0.33793205 5
-2.0979152 -0.23793206 5
-2.0979152 -0.13793206 5
-2.0979152 -0.03793206 4
-2.0979152 0.06206794 4
-2.0979152 0.16206795 4
-2.0979152 0.26206794 4
-2.0979152 0.36206794 4
-2.0979152 0.46206793 4
-2.0979152 0.5620679 4
-2.0979152 0.66206795 4
-2.0979152 0.762068 4
-2.0979152 0.862068 4
-2.0979152 0.962068 4
-2.0979152 1.062068 4
-2.0979152 1.162068 4
-2.0979152 1.262068 4
-2.0979152 1.362068 4
-2.0979152 1.4620681 4
-2.0979152 1.5620681 4
-2.0979152 1.6620681 4
-2.0979152 1.7620682 4
-2.0979152 1.8620682 4
-2.0979152 1.9620682 4
-2.0979152 2.0620682 4
-2.0979152 2.1620681 4
-2.0979152 2.262068 4
-2.0979152 2.362068 4
-2.0979152 2.4620678 4
-2.0979152 2.5620677 4
-2.0979152 2.6620677 4
-2.0979152 2.7620676 4
-2.0979152 2.8620675 4
-2.0979152 2.9620674 4
-2.0979152 3.0620673 4
-2.0979152 3.1620672 4
-2.0979152 3.262067 4
-2.0979152 3.362067 4
-2.0979152 3.462067 4
-2.0979152 3.5620668 4
-2.0979152 3.6620667 4
-2.0979152 3.7620666 4
-2.0979152 3.8620665 4
-2.0979152 3.9620664 3
-2.0979152 4.0620666 3
-2.0979152 4.1620665 3
-2.0979152 4.2620664 3
-2.0979152 4.3620663 3
-2.0979152 4.462066 3
-2.0979152 4.562066 3
-2.0979152 4.662066 3
-2.0979152 4.762066 3
-2.0979152 4.862066 3
-2.0979152 4.9620657 3
-2.0979152 5.0620656 3
-2.0979152 5.1620655 3
-2.0979152 5.2620654 3
-2.0979152 5.3620653 3
-2.0979152 5.462065 3
-2.0979152 5.562065 3
-2.0979152 5.662065 3
-2.0979152 5.762065 3
-2.0979152 5.862065 3
-2.0979152 5.9620647 3
-2.0979152 6.0620646 3
-2.0979152 6.1620646 3
-2.0979152 6.2620645 3
-1.9979151 -5.1379294 5
-1.9979151 -5.0379295 5
-1.9979151 -4.9379296 5
-1.9979151 -4.8379297 5
-1.9979151 -4.73793 5
-1.9979151 -4.63793 5
-1.9979151 -4.53793 5
-1.9979151 -4.43793 5
-1.9979151 -4.33793 5
-1.9979151 -4.2379303 5
-1.9979151 -4.1379304 5
-1.9979151 -4.0379305 5
-1.9979151 -3.9379306 5
-1.9979151 -3.8379307 5
-1.9979151 -3.7379308 5
-1.9979151 -3.6379309 5
-1.9979151 -3.537931 5
-1.9979151 -3.437931 5
-1.9979151 -3.3379312 5
-1.9979151 -3.2379313 5
-1.9979151 -3.1379313 5
-1.9979151 -3.0379314 5
-1.9979151 -2.9379315 5
-1.9979151 -2.8379316 5
-1.9979151 -2.7379317 5
-1.9979151 -2.6379318 5
-1.9979151 -2.537932 5
-1.9979151 -2.437932 5
-1.9979151 -2.337932 5
-1.9979151 -2.2379322 5
-1.9979151 -2.1379323 5
-1.9979151 -2.0379324 5
-1.9979151 -1.9379324 5
-1.9979151 -1.8379323 5
-1.9979151 -1.7379323 5
-1.9979151 -1.6379323 5
-1.9979151 -1.5379323 5
-1.9979151 -1.4379323 5
-1.9979151 -1.3379322 5
-1.9979151 -1.2379322 5
-1.9979151 -1.1379322 5
-1.9979151 -1.0379322 5
-1.9979151 -0.93793213 5
-1.9979151 -0.8379321 5
-1.9979151 -0.7379321 5
-1.9979151 -0.63793206 5
-1.9979151 -0.53793204 5
-1.9979151 -0.43793204 5
-1.9979151 -0.33793205 5
-1.9979151 -0.23793206 5
-1.9979151 -0.13793206 5
-1.9979151 -0.03793206 4
-1.9979151 0.06206794 4
-1.9979151 0.16206795 4
-1.9979151 0.26206794 4
-1.9979151 0.36206794 4
-1.9979151 0.46206793 4
-1.9979151 0.5620679 4
-1.9979151 0.66206795 4
-1.9979151 0.762068 4
-1.9979151 0.862068 4
-1.9979151 0.962068 4
-1.9979151 1.062068 4
-1.9979151 1.162068 4
-1.9979151 1.262068 4
-1.9979151 1.362068 4
-1.9979151 1.4620681 4
-1.9979151 1.5620681 4
-1.9979151 1.6620681 4
-1.9979151 1.7620682 4
-1.9979151 1.8620682 4
-1.9979151 1.9620682 4
-1.9979151 2.0620682 4
-1.9979151 2.1620681 4
-1.9979151 2.262068 4
-1.9979151 2.362068 4
-1.9979151 2.4620678 4
-1.9979151 2.5620677 4
-1.9979151 2.6620677 4
-1.9979151 2.7620676 4
-1.9979151 2.8620675 4
-1.9979151 2.9620674 4
-1.9979151 3.0620673 4
-1.9979151 3.1620672 4
-1.9979151 3.262067 4
-1.9979151 3.362067 4
-1.9979151 3.462067 4
-1.9979151 3.5620668 4
-1.9979151 3.6620667 4
-1.9979151 3.7620666 3
-1.9979151 3.8620665 3
-1.9979151 3.9620664 3
-1.9979151 4.0620666 3
-1.9979151 4.1620665 3
-1.9979151 4.2620664 3
-1.9979151 4.3620663 3
-1.9979151 4.462066 3
-1.9979151 4.562066 3
-1.9979151 4.662066 3
-1.9979151 4.762066 3
-1.9979151 4.862066 3
-1.9979151 4.9620657 3
-1.9979151 5.0620656 3
-1.9979151 5.1620655 3
-1.9979151 5.2620654 3
-1.9979151 5.3620653 3
-1.9979151 5.462065 3
-1.9979151 5.562065 3
-1.9979151 5.662065 3
-1.9979151 5.762065 3
-1.9979151 5.862065 3
-1.9979151 5.9620647 3
-1.9979151 6.0620646 3
-1.9979151 6.1620646 3
-1.9979151 6.2620645 3
-1.8979151 -5.1379294 5
-1.8979151 -5.0379295 5
-1.8979151 -4.9379296 5
-1.8979151 -4.8379297 5
-1.8979151 -4.73793 5
-1.8979151 -4.63793 5
-1.8979151 -4.53793 5
-1.8979151 -4.43793 5
-1.8979151 -4.33793 5
-1.8979151 -4.2379303 5
-1.8979151 -4.1379304 5
-1.8979151 -4.0379305 5
-1.8979151 -3.9379306 5
-1.8979151 -3.8379307 5
-1.8979151 -3.7379308 5
-1.8979151 -3.6379309 5
-1.8979151 -3.537931 5
-1.8979151 -3.437931 5
-1.8979151 -3.3379312 5
-1.8979151 -3.2379313 5
-1.8979151 -3.1379313 5
-1.8979151 -3.0379314 5
-1.8979151 -2.9379315 5
-1.8979151 -2.8379316 5
-1.8979151 -2.7379317 5
-1.8979151 -2.6379318 5
-1.8979151 -2.537932 5
-1.8979151 -2.437932 5
-1.8979151 -2.337932 5
-1.8979151 -2.2379322 5
-1.8979151 -2.1379323 5
-1.8979151 -2.0379324 5
-1.8979151 -1.9379324 5
-1.8979151 -1.8379323 5
-1.8979151 -1.7379323 5
-1.8979151 -1.6379323 5
-1.8979151 -1.5379323 5
-1.8979151 -1.4379323 5
-1.8979151 -1.3379322 5
-1.8979151 -1.2379322 5
-1.8979151 -1.1379322 5
-1.8979151 -1.0379322 5
-1.8979151 -0.93793213 5
-1.8979151 -0.8379321 5
-1.8979151 -0.7379321 5
-1.8979151 -0.63793206 5
-1.8979151 -0.53793204 5
-1.8979151 -0.43793204 5
-1.8979151 -0.33793205 5
-1.8979151 -0.23793206 5
-1.8979151 -0.13793206 5
-1.8979151 -0.03793206 5
-1.8979151 0.06206794 4
-1.8979151 0.16206795 4
-1.8979151 0.26206794 4
-1.8979151 0.36206794 4
-1.8979151 0.46206793 4
-1.8979151 0.5620679 4
-1.8979151 0.66206795 4
-1.8979151 0.762068 4
-1.8979151 0.862068 4
-1.8979151 0.962068 4
-1.8979151 1.062068 4
-1.8979151 1.162068 4
-1.8979151 1.262068 4
-1.8979151 1.362068 4
-1.8979151 1.4620681 4
-1.8979151 1.5620681 4
-1.8979151 1.6620681 4
-1.8979151 1.7620682 4
-1.8979151 1.8620682 4
-1.8979151 1.9620682 4
-1.8979151 2.0620682 4
-1.8979151 2.1620681 4
-1.8979151 2.262068 4
-1.8979151 2.362068 4
-1.8979151 2.4620678 4
-1.8979151 2.5620677 4
-1.8979151 2.6620677 4
-1.8979151 2.7620676 4
-1.8979151 2.8620675 4
-1.8979151 2.9620674 4
-1.8979151 3.0620673 4
-1.8979151 3.1620672 4
-1.8979151 3.262067 4
-1.8979151 3.362067 4
-1.8979151 3.462067 4
-1.8979151 3.5620668 3
-1.8979151 3.6620667 3
-1.8979151 3.7620666 3
-1.8979151 3.8620665 3
-1.8979151 3.9620664 3
-1.8979151 4.0620666 3
-1.8979151 4.1620665 3
-1.8979151 4.2620664 3
-1.8979151 4.3620663 3
-1.8979151 4.462066 3
-1.8979151 4.562066 3
-1.8979151 4.662066 3
-1.8979151 4.762066 3
-1.8979151 4.862066 3
-1.8979151 4.9620657 3
-1.8979151 5.0620656 3
-1.8979151 5.1620655 3
-1.8979151 5.2620654 3
-1.8979151 5.3620653 3
-1.8979151 5.462065 3
-1.8979151 5.562065 3
-1.8979151 5.662065 3
-1.8979151 5.762065 3
-1.8979151 5.862065 3
-1.8979151 5.9620647 3
-1.8979151 6.0620646 3
-1.8979151 6.1620646 3
-1.8979151 6.2620645 3
-1.7979151 -5.1379294 5
-1.7979151 -5.0379295 5
-1.7979151 -4.9379296 5
-1.7979151 -4.8379297 5
-1.7979151 -4.73793 5
-1.7979151 -4.63793 5
-1.7979151 -4.53793 5
-1.7979151 -4.43793 5
-1.7979151 -4.33793 5
-1.7979151 -4.2379303 5
-1.7979151 -4.1379304 5
-1.7979151 -4.0379305 5
-1.7979151 -3.9379306 5
-1.7979151 -3.8379307 5
-1.7979151 -3.7379308 5
-1.7979151 -3.6379309 5
-1.7979151 -3.537931 5
-1.7979151 -3.437931 5
-1.7979151 -3.3379312 5
-1.7979151 -3.2379313 5
-1.7979151 -3.1379313 5
-1.7979151 -3.0379314 5
-1.7979151 -2.9379315 5
-1.7979151 -2.8379316 5
-1.7979151 -2.7379317 5
-1.7979151 -2.6379318 5
-1.7979151 -2.537932 5
-1.7979151 -2.437932 5
-1.7979151 -2.337932 5
-1.7979151 -2.2379322 5
-1.7979151 -2.1379323 5
-1.7979151 -2.0379324 5
-1.7979151 -1.9379324 5
-1.7979151 -1.8379323 5
-1.7979151 -1.7379323 5
-1.7979151 -1.6379323 5
-1.7979151 -1.5379323 5
-1.7979151 -1.4379323 5
-1.7979151 -1.3379322 5
-1.7979151 -1.2379322 5
-1.7979151 -1.1379322 5
-1.7979151 -1.0379322 5
-1.7979151 -0.93793213 5
-1.7979151 -0.8379321 5
-1.7979151 -0.7379321 5
-1.7979151 -0.63793206 5
-1.7979151 -0.53793204 5
-1.7979151 -0.43793204 5
-1.7979151 -0.33793205 5
-1.7979151 -0.23793206 5
-1.7979151 -0.13793206 5
-1.7979151 -0.03793206 5
-1.7979151 0.06206794 4
-1.7979151 0.16206795 4
-1.7979151 0.26206794 4
-1.7979151 0.36206794 4
-1.7979151 0.46206793 4
-1.7979151 0.5620679 4
-1.7979151 0.66206795 4
-1.7979151 0.762068 4
-1.7979151 0.862068 4
-1.7979151 0.962068 4
-1.7979151 1.062068 4
-1.7979151 1.162068 4
-1.7979151 1.262068 4
-1.7979151 1.362068 4
-1.7979151 1.4620681 4
-1.7979151 1.5620681 4
-1.7979151 1.6620681 4
-1.7979151 1.7620682 4
-1.7979151 1.8620682 4
-1.7979151 1.9620682 4
-1.7979151 2.0620682 4
-1.7979151 2.1620681 4
-1.7979151 2.262068 4
-1.7979151 2.362068 4
-1.7979151 2.4620678 4
-1.7979151 2.5620677 4
-1.7979151 2.6620677 4
-1.7979151 2.7620676 4
-1.7979151 2.8620675 4
-1.7979151 2.9620674 4
-1.7979151 3.0620673 4
-1.7979151 3.1620672 4
-1.7979151 3.262067 4
-1.7979151 3.362067 3
-1.7979151 3.462067 3
-1.7979151 3.5620668 3
-1.7979151 3.6620667 3
-1.7979151 3.7620666 3
-1.7979151 3.8620665 3
-1.7979151 3.9620664 3
-1.7979151 4.0620666 3
-1.7979151 4.1620665 3
-1.7979151 4.2620664 3
-1.7979151 4.3620663 3
-1.7979151 4.462066 3
-1.7979151 4.562066 3
-1.7979151 4.662066 3
-1.7979151 4.762066 3
-1.7979151 4.862066 3
-1.7979151 4.9620657 3
-1.7979151 5.0620656 3
-1.7979151 5.1620655 3
-1.7979151 5.2620654 3
-1.7979151 5.3620653 3
-1.7979151 5.462065 3
-1.7979151 5.562065 3
-1.7979151 5.662065 3
-1.7979151 5.762065 3
-1.7979151 5.862065 3
-1.7979151 5.9620647 3
-1.7979151 6.0620646 3
-1.7979151 6.1620646 3
-1.7979151 6.2620645 3
-1.6979151 -5.1379294 5
-1.6979151 -5.0379295 5
-1.6979151 -4.9379296 5
-1.6979151 -4.8379297 5
-1.6979151 -4.73793 5
-1.6979151 -4.63793 5
-1.6979151 -4.53793 5
-1.6979151 -4.43793 5
-1.6979151 -4.33793 5
-1.6979151 -4.2379303 5
-1.6979151 -4.1379304 5
-1.6979151 -4.0379305 5
-1.6979151 -3.9379306 5
-1.6979151 -3.8379307 5
-1.6979151 -3.7379308 5
-1.6979151 -3.6379309 5
-1.6979151 -3.537931 5
-1.6979151 -3.437931 5
-1.6979151 -3.3379312 5
-1.6979151 -3.2379313 5
-1.6979151 -3.1379313 5
-1.6979151 -3.0379314 5
-1.6979151 -2.9379315 5
-1.6979151 -2.8379316 5
-1.6979151 -2.7379317 5
-1.6979151 -2.6379318 5
-1.6979151 -2.537932 5
-1.6979151 -2.437932 5
-1.6979151 -2.337932 5
-1.6979151 -2.2379322 5
-1.6979151 -2.1379323 5
-1.6979151 -2.0379324 5
-1.6979151 -1.9379324 5
-1.6979151 -1.8379323 5
-1.6979151 -1.7379323 5
-1.6979151 -1.6379323 5
-1.6979151 -1.5379323 5
-1.6979151 -1.4379323 5
-1.6979151 -1.3379322 5
-1.6979151 -1.2379322 5
-1.6979151 -1.1379322 5
-1.6979151 -1.0379322 5
-1.6979151 -0.93793213 5
-1.6979151 -0.8379321 5
-1.6979151 -0.7379321 5
-1.6979151 -0.63793206 5
-1.6979151 -0.53793204 5
-1.6979151 -0.43793204 5
-1.6979151 -0.33793205 5
-1.6979151 -0.23793206 5
-1.6979151 -0.13793206 5
-1.6979151 -0.03793206 5
-1.6979151 0.06206794 4
-1.6979151 0.16206795 4
-1.6979151 0.26206794 4
-1.6979151 0.36206794 4
-1.6979151 0.46206793 4
-1.6979151 0.5620679 4
-1.6979151 0.66206795 4
-1.6979151 0.762068 4
-1.6979151 0.862068 4
-1.6979151 0.962068 4
-1.6979151 1.062068 4
-1.6979151 1.162068 4
-1.6979151 1.262068 4
-1.6979151 1.362068 4
-1.6979151 1.4620681 4
-1.6979151 1.5620681 4
-1.6979151 1.6620681 4
-1.6979151 1.7620682 4
-1.6979151 1.8620682 4
-1.6979151 1.9620682 4
-1.6979151 2.0620682 4
-1.6979151 2.1620681 4
-1.6979151 2.262068 4
-1.6979151 2.362068 4
-1.6979151 2.4620678 4
-1.6979151 2.5620677 4
-1.6979151 2.6620677 4
-1.6979151 2.7620676 4
-1.6979151 2.8620675 4
-1.6979151 2.9620674 4
-1.6979151 3.0620673 4
-1.6979151 3.1620672 3
-1.6979151 3.262067 3
-1.6979151 3.362067 3
-1.6979151 3.462067 3
-1.6979151 3.5620668 3
-1.6979151 3.6620667 3
-1.6979151 3.7620666 3
-1.6979151 3.8620665 3
-1.6979151 3.9620664 3
-1.6979151 4.0620666 3
-1.6979151 4.1620665 3
-1.6979151 4.2620664 3
-1.6979151 4.3620663 3
-1.6979151 4.462066 3
-1.6979151 4.562066 3
-1.6979151 4.662066 3
-1.6979151 4.762066 3
-1.6979151 4.862066 3
-1.6979151 4.9620657 3
-1.6979151 5.0620656 3
-1.6979151 5.1620655 3
-1.6979151 5.2620654 3
-1.6979151 5.3620653 3
-1.6979151 5.462065 3
-1.6979151 5.562065 3
-1.6979151 5.662065 3
-1.6979151 5.762065 3
-1.6979151 5.862065 3
-1.6979151 5.9620647 3
-1.6979151 6.0620646 3
-1.6979151 6.1620646 3
-1.6979151 6.2620645 3
-1.597915 -5.1379294 5
-1.597915 -5.0379295 5
-1.597915 -4.9379296 5
-1.597915 -4.8379297 5
-1.597915 -4.73793 5
-1.597915 -4.63793 5
-1.597915 -4.53793 5
-1.597915 -4.43793 5
-1.597915 -4.33793 5
-1.597915 -4.2379303 5
-1.597915 -4.1379304 5
-1.597915 -4.0379305 5
-1.597915 -3.9379306 5
-1.597915 -3.8379307 5
-1.597915 -3.7379308 5
-1.597915 -3.6379309 5
-1.597915 -3.537931 5
-1.597915 -3.437931 5
-1.597915 -3.3379312 5
-1.597915 -3.2379313 5
-1.597915 -3.1379313 5
-1.597915 -3.0379314 5
-1.597915 -2.9379315 5
-1.597915 -2.8379316 5
-1.597915 -2.7379317 5
-1.597915 -2.6379318 5
-1.597915 -2.537932 5
-1.597915 -2.437932 5
-1.597915 -2.337932 5
-1.597915 -2.2379322 5
-1.597915 -2.1379323 5
-1.597915 -2.0379324 5
-1.597915 -1.9379324 5
-1.597915 -1.8379323 5
-1.597915 -1.7379323 5
-1.597915 -1.6379323 5
-1.597915 -1.5379323 5
-1.597915 -1.4379323 5
-1.597915 -1.3379322 5
-1.597915 -1.2379322 5
-1.597915 -1.1379322 5
-1.597915 -1.0379322 5
-1.597915 -0.93793213 5
-1.597915 -0.8379321 5
-1.597915 -0.7379321 5
-1.597915 -0.63793206 5
-1.597915 -0.53793204 5
-1.597915 -0.43793204 5
-1.597915 -0.33793205 5
-1.597915 -0.23793206 5
-1.597915 -0.13793206 5
-1.597915 -0.03793206 5
-1.597915 0.06206794 4
-1.597915 0.16206795 4
-1.597915 0.26206794 4
-1.597915 0.36206794 4
-1.597915 0.46206793 4
-1.597915 0.5620679 4
-1.597915 0.66206795 4
-1.597915 0.762068 4
-1.597915 0.862068 4
-1.597915 0.962068 4
-1.597915 1.062068 4
-1.597915 1.162068 4
-1.597915 1.262068 4
-1.597915 1.362068 4
-1.597915 1.4620681 4
-1.597915 1.5620681 4
-1.597915 1.6620681 4
-1.597915 1.7620682 4
-1.597915 1.8620682 4
-1.597915 1.9620682 4
-1.597915 2.0620682 4
-1.597915 2.1620681 4
-1.597915 2.262068 4
-1.597915 2.362068 4
-1.597915 2.4620678 4
-1.597915 2.5620677 4
-1.597915 2.6620677 4
-1.597915 2.7620676 4
-1.597915 2.8620675 4
-1.597915 2.9620674 4
-1.597915 3.0620673 3
-1.597915 3.1620672 3
-1.597915 3.262067 3
-1.597915 3.362067 3
-1.597915 3.462067 3
-1.597915 3.5620668 3
-1.597915 3.6620667 3
-1.597915 3.7620666 3
-1.597915 3.8620665 3
-1.597915 3.9620664 3
-1.597915 4.0620666 3
-1.597915 4.1620665 3
-1.597915 4.2620664 3
-1.597915 4.3620663 3
-1.597915 4.462066 3
-1.597915 4.562066 3
-1.597915 4.662066 3
-1.597915 4.762066 3
-1.597915 4.862066 3
-1.597915 4.9620657 3
-1.597915 5.0620656 3
-1.597915 5.1620655 3
-1.597915 5.2620654 3
-1.597915 5.3620653 3
-1.597915 5.462065 3
-1.597915 5.562065 3
-1.597915 5.662065 3
-1.597915 5.762065 3
-1.597915 5.862065 3
-1.597915 5.9620647 3
-1.597915 6.0620646 3
-1.597915 6.1620646 3
-1.597915 6.2620645 3
-1.497915 -5.1379294 5
-1.497915 -5.0379295 5
-1.497915 -4.9379296 5
-1.497915 -4.8379297 5
-1.497915 -4.73793 5
-1.497915 -4.63793 5
-1.497915 -4.53793 5
-1.497915 -4.43793 5
-1.497915 -4.33793 5
-1.497915 -4.2379303 5
-1.497915 -4.1379304 5
-1.497915 -4.0379305 5
-1.497915 -3.9379306 5
-1.497915 -3.8379307 5
-1.497915 -3.7379308 5
-1.497915 -3.6379309 5
-1.497915 -3.537931 5
-1.497915 -3.437931 5
-1.497915 -3.3379312 5
-1.497915 -3.2379313 5
-1.497915 -3.1379313 5
-1.497915 -3.0379314 5
-1.497915 -2.9379315 5
-1.497915 -2.8379316 5
-1.497915 -2.7379317 5
-1.497915 -2.6379318 5
-1.497915 -2.537932 5
-1.497915 -2.437932 5
-1.497915 -2.337932 5
-1.497915 -2.2379322 5
-1.497915 -2.1379323 5
-1.497915 -2.0379324 5
-1.497915 -1.9379324 5
-1.497915 -1.8379323 5
-1.497915 -1.7379323 5
-1.497915 -1.6379323 5
-1.497915 -1.5379323 5
-1.497915 -1.4379323 5
-1.497915 -1.3379322 5
-1.497915 -1.2379322 5
-1.497915 -1.1379322 5
-1.497915 -1.0379322 5
-1.497915 -0.93793213 5
-1.497915 -0.8379321 5
-1.497915 -0.7379321 5
-1.497915 -0.63793206 5
-1.497915 -0.53793204 5
-1.497915 -0.43793204 5
-1.497915 -0.33793205 5
-1.497915 -0.23793206 5
-1.497915 -0.13793206 5
-1.497915 -0.03793206 5
-1.497915 0.06206794 4
-1.497915 0.16206795 4
-1.497915 0.26206794 4
-1.497915 0.36206794 4
-1.497915 0.46206793 4
-1.497915 0.5620679 4
-1.497915 0.66206795 4
-1.497915 0.762068 4
-1.497915 0.862068 4
-1.497915 0.962068 4
-1.497915 1.062068 4
-1.497915 1.162068 4
-1.497915 1.262068 4
-1.497915 1.362068 4
-1.497915 1.4620681 4
-1.497915 1.5620681 4
-1.497915 1.6620681 4
-1.497915 1.7620682 4
-1.497915 1.8620682 4
-1.497915 1.9620682 4
-1.497915 2.0620682 4
-1.497915 2.1620681 4
-1.497915 2.262068 4
-1.497915 2.362068 4
-1.497915 2.4620678 4
-1.497915 2.5620677 4
-1.497915 2.6620677 4
-1.497915 2.7620676 4
-1.497915 2.8620675 3
-1.497915 2.9620674 3
-1.497915 3.0620673 3
-1.497915 3.1620672 3
-1.497915 3.262067 3
-1.497915 3.362067 3
-1.497915 3.462067 3
-1.497915 3.5620668 3
-1.497915 3.6620667 3
-1.497915 3.7620666 3
-1.497915 3.8620665 3
-1.497915 3.9620664 3
-1.497915 4.0620666 3
-1.497915 4.1620665 3
-1.497915 4.2620664 3
-1.497915 4.3620663 3
-1.497915 4.462066 3
-1.497915 4.562066 3
-1.497915 4.662066 3
-1.497915 4.762066 3
-1.497915 4.862066 3
-1.497915 4.9620657 3
-1.497915 5.0620656 3
-1.497915 5.1620655 3
-1.497915 5.2620654 3
-1.497915 5.3620653 3
-1.497915 5.462065 3
-1.497915 5.562065 3
-1.497915 5.662065 3
-1.497915 5.762065 3
-1.497915 5.862065 3
-1.497915 5.9620647 3
-1.497915 6.0620646 3
-1.497915 6.1620646 3
-1.497915 6.2620645 3
-1.397915 -5.1379294 5
-1.397915 -5.0379295 5
-1.397915 -4.9379296 5
-1.397915 -4.8379297 5
-1.397915 -4.73793 5
-1.397915 -4.63793 5
-1.397915 -4.53793 5
-1.397915 -4.43793 5
-1.397915 -4.33793 5
-1.397915 -4.2379303 5
-1.397915 -4.1379304 5
-1.397915 -4.0379305 5
-1.397915 -3.9379306 5
-1.397915 -3.8379307 5
-1.397915 -3.7379308 5
-1.397915 -3.6379309 5
-1.397915 -3.537931 5
-1.397915 -3.437931 5
-1.397915 -3.3379312 5
-1.397915 -3.2379313 5
-1.397915 -3.1379313 5
-1.397915 -3.0379314 5
-1.397915 -2.9379315 5
-1.397915 -2.8379316 5
-1.397915 -2.7379317 5
-1.397915 -2.6379318 5
-1.397915 -2.537932 5
-1.397915 -2.437932 5
-1.397915 -2.337932 5
-1.397915 -2.2379322 5
-1.397915 -2.1379323 5
-1.397915 -2.0379324 5
-1.397915 -1.9379324 5
-1.397915 -1.8379323 5
