x y label
-7.331605 -10.244466 3
-7.331605 -10.044466 3
-7.331605 -9.844466 3
-7.331605 -9.644466 3
-7.331605 -9.444467 3
-7.331605 -9.244467 3
-7.331605 -9.044467 3
-7.331605 -8.844467 3
-7.331605 -8.644467 3
-7.331605 -8.444468 3
-7.331605 -8.244468 3
-7.331605 -8.044468 3
-7.331605 -7.844468 3
-7.331605 -7.6444683 3
-7.331605 -7.4444685 2
-7.331605 -7.2444687 2
-7.331605 -7.044469 2
-7.331605 -6.844469 2
-7.331605 -6.6444693 2
-7.331605 -6.4444695 2
-7.331605 -6.2444696 2
-7.331605 -6.04447 2
-7.331605 -5.84447 2
-7.331605 -5.64447 2
-7.331605 -5.4444704 2
-7.331605 -5.2444706 2
-7.331605 -5.044471 2
-7.331605 -4.844471 2
-7.331605 -4.644471 2
-7.331605 -4.4444714 2
-7.331605 -4.2444715 2
-7.331605 -4.0444717 2
-7.331605 -3.8444717 2
-7.331605 -3.6444716 2
-7.331605 -3.4444716 2
-7.331605 -3.2444715 2
-7.331605 -3.0444715 2
-7.331605 -2.8444715 2
-7.331605 -2.6444714 2
-7.331605 -2.4444714 2
-7.331605 -2.2444713 2
-7.331605 -2.0444713 2
-7.331605 -1.8444712 2
-7.331605 -1.6444712 2
-7.331605 -1.4444711 2
-7.331605 -1.2444711 2
-7.331605 -1.044471 2
-7.331605 -0.84447104 2
-7.331605 -0.64447105 2
-7.331605 -0.44447106 2
-7.331605 -0.24447106 2
-7.331605 -0.044471055 2
-7.331605 0.15552895 2
-7.331605 0.35552895 2
-7.331605 0.55552894 2
-7.331605 0.7555289 2
-7.331605 0.9555289 2
-7.131605 -21.844482 3
-7.131605 -21.644482 3
-7.131605 -21.44448 3
-7.131605 -21.24448 3
-7.131605 -21.04448 3
-7.131605 -20.844479 3
-7.131605 -20.644478 3
-7.131605 -20.444477 3
-7.131605 -20.244476 3
-7.131605 -20.044476 3
-7.131605 -19.844475 3
-7.131605 -19.644474 3
-7.131605 -19.444473 3
-7.131605 -19.244473 3
-7.131605 -19.044472 3
-7.131605 -18.844471 3
-7.131605 -18.64447 3
-7.131605 -18.44447 3
-7.131605 -18.244469 3
-7.131605 -18.044468 3
-7.131605 -17.844467 3
-7.131605 -17.644466 3
-7.131605 -17.444466 3
-7.131605 -17.244465 3
-7.131605 -17.044464 3
-7.131605 -16.844463 3
-7.131605 -16.644463 3
-7.131605 -16.444462 3
-7.131605 -16.244461 3
-7.131605 -16.04446 3
-7.131605 -15.8444605 3
-7.131605 -15.644461 3
-7.131605 -15.444461 3
-7.131605 -15.244461 3
-7.131605 -15.044461 3
-7.131605 -14.844461 3
-7.131605 -14.644462 3
-7.131605 -14.444462 3
-7.131605 -14.244462 3
-7.131605 -14.044462 3
-7.131605 -13.844462 3
-7.131605 -13.644463 3
-7.131605 -13.444463 3
-7.131605 -13.244463 3
-7.131605 -13.044463 3
-7.131605 -12.844463 3
-7.131605 -12.644464 3
-7.131605 -12.444464 3
-7.131605 -12.244464 3
-7.131605 -12.044464 3
-7.131605 -11.844464 3
-7.131605 -11.6444645 3
-7.131605 -11.444465 3
-7.131605 -11.244465 3
-7.131605 -11.044465 3
-7.131605 -10.844465 3
-7.131605 -10.644465 3
-7.131605 -10.444466 3
-7.131605 -10.244466 3
-7.131605 -10.044466 3
-7.131605 -9.844466 3
-7.131605 -9.644466 3
-7.131605 -9.444467 3
-7.131605 -9.244467 3
-7.131605 -9.044467 3
-7.131605 -8.844467 3
-7.131605 -8.644467 3
-7.131605 -8.444468 3
-7.131605 -8.244468 3
-7.131605 -8.044468 3
-7.131605 -7.844468 3
-7.131605 -7.6444683 3
-7.131605 -7.4444685 2
-7.131605 -7.2444687 2
-7.131605 -7.044469 2
-7.131605 -6.844469 2
-7.131605 -6.6444693 2
-7.131605 -6.4444695 2
-7.131605 -6.2444696 2
-7.131605 -6.04447 2
-7.131605 -5.84447 2
-7.131605 -5.64447 2
-7.131605 -5.4444704 2
-7.131605 -5.2444706 2
-7.131605 -5.044471 2
-7.131605 -4.844471 2
-7.131605 -4.644471 2
-7.131605 -4.4444714 2
-7.131605 -4.2444715 2
-7.131605 -4.0444717 2
-7.131605 -3.8444717 2
-7.131605 -3.6444716 2
-7.131605 -3.4444716 2
-7.131605 -3.2444715 2
-7.131605 -3.0444715 2
-7.131605 -2.8444715 2
-7.131605 -2.6444714 2
-7.131605 -2.4444714 2
-7.131605 -2.2444713 2
-7.131605 -2.0444713 2
-7.131605 -1.8444712 2
-7.131605 -1.6444712 2
-7.131605 -1.4444711 2
-7.131605 -1.2444711 2
-7.131605 -1.044471 2
-7.131605 -0.84447104 2
-7.131605 -0.64447105 2
-7.131605 -0.44447106 2
-7.131605 -0.24447106 2
-7.131605 -0.044471055 2
-7.131605 0.15552895 2
-7.131605 0.35552895 2
-7.131605 0.55552894 2
-7.131605 0.7555289 2
-7.131605 0.9555289 2
-6.9316053 -21.844482 3
-6.9316053 -21.644482 3
-6.9316053 -21.44448 3
-6.9316053 -21.24448 3
-6.9316053 -21.04448 3
-6.9316053 -20.844479 3
-6.9316053 -20.644478 3
-6.9316053 -20.444477 3
-6.9316053 -20.244476 3
-6.9316053 -20.044476 3
-6.9316053 -19.844475 3
-6.9316053 -19.644474 3
-6.9316053 -19.444473 3
-6.9316053 -19.244473 3
-6.9316053 -19.044472 3
-6.9316053 -18.844471 3
-6.9316053 -18.64447 3
-6.9316053 -18.44447 3
-6.9316053 -18.244469 3
-6.9316053 -18.044468 3
-6.9316053 -17.844467 3
-6.9316053 -17.644466 3
-6.9316053 -17.444466 3
-6.9316053 -17.244465 3
-6.9316053 -17.044464 3
-6.9316053 -16.844463 3
-6.9316053 -16.644463 3
-6.9316053 -16.444462 3
-6.9316053 -16.244461 3
-6.9316053 -16.04446 3
-6.9316053 -15.8444605 3
-6.9316053 -15.644461 3
-6.9316053 -15.444461 3
-6.9316053 -15.244461 3
-6.9316053 -15.044461 3
-6.9316053 -14.844461 3
-6.9316053 -14.644462 3
-6.9316053 -14.444462 3
-6.9316053 -14.244462 3
-6.9316053 -14.044462 3
-6.9316053 -13.844462 3
-6.9316053 -13.644463 3
-6.9316053 -13.444463 3
-6.9316053 -13.244463 3
-6.9316053 -13.044463 3
-6.9316053 -12.844463 3
-6.9316053 -12.644464 3
-6.9316053 -12.444464 3
-6.9316053 -12.244464 3
-6.9316053 -12.044464 3
-6.9316053 -11.844464 3
-6.9316053 -11.6444645 3
-6.9316053 -11.444465 3
-6.9316053 -11.244465 3
-6.9316053 -11.044465 3
-6.9316053 -10.844465 3
-6.9316053 -10.644465 3
-6.9316053 -10.444466 3
-6.9316053 -10.244466 3
-6.9316053 -10.044466 3
-6.9316053 -9.844466 3
-6.9316053 -9.644466 3
-6.9316053 -9.444467 3
-6.9316053 -9.244467 3
-6.9316053 -9.044467 3
-6.9316053 -8.844467 3
-6.9316053 -8.644467 3
-6.9316053 -8.444468 3
-6.9316053 -8.244468 3
-6.9316053 -8.044468 3
-6.9316053 -7.844468 3
-6.9316053 -7.6444683 3
-6.9316053 -7.4444685 2
-6.9316053 -7.2444687 2
-6.9316053 -7.044469 2
-6.9316053 -6.844469 2
-6.9316053 -6.6444693 2
-6.9316053 -6.4444695 2
-6.9316053 -6.2444696 2
-6.9316053 -6.04447 2
-6.9316053 -5.84447 2
-6.9316053 -5.64447 2
-6.9316053 -5.4444704 2
-6.9316053 -5.2444706 2
-6.9316053 -5.044471 2
-6.9316053 -4.844471 2
-6.9316053 -4.644471 2
-6.9316053 -4.4444714 2
-6.9316053 -4.2444715 2
-6.9316053 -4.0444717 2
-6.9316053 -3.8444717 2
-6.9316053 -3.6444716 2
-6.9316053 -3.4444716 2
-6.9316053 -3.2444715 2
-6.9316053 -3.0444715 2
-6.9316053 -2.8444715 2
-6.9316053 -2.6444714 2
-6.9316053 -2.4444714 2
-6.9316053 -2.2444713 2
-6.9316053 -2.0444713 2
-6.9316053 -1.8444712 2
-6.9316053 -1.6444712 2
-6.9316053 -1.4444711 2
-6.9316053 -1.2444711 2
-6.9316053 -1.044471 2
-6.9316053 -0.84447104 2
-6.9316053 -0.64447105 2
-6.9316053 -0.44447106 2
-6.9316053 -0.24447106 2
-6.9316053 -0.044471055 2
-6.9316053 0.15552895 2
-6.9316053 0.35552895 2
-6.9316053 0.55552894 2
-6.9316053 0.7555289 2
-6.9316053 0.9555289 2
-6.7316055 -21.844482 3
-6.7316055 -21.644482 3
-6.7316055 -21.44448 3
-6.7316055 -21.24448 3
-6.7316055 -21.04448 3
-6.7316055 -20.844479 3
-6.7316055 -20.644478 3
-6.7316055 -20.444477 3
-6.7316055 -20.244476 3
-6.7316055 -20.044476 3
-6.7316055 -19.844475 3
-6.7316055 -19.644474 3
-6.7316055 -19.444473 3
-6.7316055 -19.244473 3
-6.7316055 -19.044472 3
-6.7316055 -18.844471 3
-6.7316055 -18.64447 3
-6.7316055 -18.44447 3
-6.7316055 -18.244469 3
-6.7316055 -18.044468 3
-6.7316055 -17.844467 3
-6.7316055 -17.644466 3
-6.7316055 -17.444466 3
-6.7316055 -17.244465 3
-6.7316055 -17.044464 3
-6.7316055 -16.844463 3
-6.7316055 -16.644463 3
-6.7316055 -16.444462 3
-6.7316055 -16.244461 3
-6.7316055 -16.04446 3
-6.7316055 -15.8444605 3
-6.7316055 -15.644461 3
-6.7316055 -15.444461 3
-6.7316055 -15.244461 3
-6.7316055 -15.044461 3
-6.7316055 -14.844461 3
-6.7316055 -14.644462 3
-6.7316055 -14.444462 3
-6.7316055 -14.244462 3
-6.7316055 -14.044462 3
-6.7316055 -13.844462 3
-6.7316055 -13.644463 3
-6.7316055 -13.444463 3
-6.7316055 -13.244463 3
-6.7316055 -13.044463 3
-6.7316055 -12.844463 3
-6.7316055 -12.644464 3
-6.7316055 -12.444464 3
-6.7316055 -12.244464 3
-6.7316055 -12.044464 3
-6.7316055 -11.844464 3
-6.7316055 -11.6444645 3
-6.7316055 -11.444465 3
-6.7316055 -11.244465 3
-6.7316055 -11.044465 3
-6.7316055 -10.844465 3
-6.7316055 -10.644465 3
-6.7316055 -10.444466 3
-6.7316055 -10.244466 3
-6.7316055 -10.044466 3
-6.7316055 -9.844466 3
-6.7316055 -9.644466 3
-6.7316055 -9.444467 3
-6.7316055 -9.244467 3
-6.7316055 -9.044467 3
-6.7316055 -8.844467 3
-6.7316055 -8.644467 3
-6.7316055 -8.444468 3
-6.7316055 -8.244468 3
-6.7316055 -8.044468 3
-6.7316055 -7.844468 3
-6.7316055 -7.6444683 3
-6.7316055 -7.4444685 2
-6.7316055 -7.2444687 2
-6.7316055 -7.044469 2
-6.7316055 -6.844469 2
-6.7316055 -6.6444693 2
-6.7316055 -6.4444695 2
-6.7316055 -6.2444696 2
-6.7316055 -6.04447 2
-6.7316055 -5.84447 2
-6.7316055 -5.64447 2
-6.7316055 -5.4444704 2
-6.7316055 -5.2444706 2
-6.7316055 -5.044471 2
-6.7316055 -4.844471 2
-6.7316055 -4.644471 2
-6.7316055 -4.4444714 2
-6.7316055 -4.2444715 2
-6.7316055 -4.0444717 2
-6.7316055 -3.8444717 2
-6.7316055 -3.6444716 2
-6.7316055 -3.4444716 2
-6.7316055 -3.2444715 2
-6.7316055 -3.0444715 2
-6.7316055 -2.8444715 2
-6.7316055 -2.6444714 2
-6.7316055 -2.4444714 2
-6.7316055 -2.2444713 2
-6.7316055 -2.0444713 2
-6.7316055 -1.8444712 2
-6.7316055 -1.6444712 2
-6.7316055 -1.4444711 2
-6.7316055 -1.2444711 2
-6.7316055 -1.044471 2
-6.7316055 -0.84447104 2
-6.7316055 -0.64447105 2
-6.7316055 -0.44447106 2
-6.7316055 -0.24447106 2
-6.7316055 -0.044471055 2
-6.7316055 0.15552895 2
-6.7316055 0.35552895 2
-6.7316055 0.55552894 2
-6.7316055 0.7555289 2
-6.7316055 0.9555289 2
-6.5316057 -21.844482 3
-6.5316057 -21.644482 3
-6.5316057 -21.44448 3
-6.5316057 -21.24448 3
-6.5316057 -21.04448 3
-6.5316057 -20.844479 3
-6.5316057 -20.644478 3
-6.5316057 -20.444477 3
-6.5316057 -20.244476 3
-6.5316057 -20.044476 3
-6.5316057 -19.844475 3
-6.5316057 -19.644474 3
-6.5316057 -19.444473 3
-6.5316057 -19.244473 3
-6.5316057 -19.044472 3
-6.5316057 -18.844471 3
-6.5316057 -18.64447 3
-6.5316057 -18.44447 3
-6.5316057 -18.244469 3
-6.5316057 -18.044468 3
-6.5316057 -17.844467 3
-6.5316057 -17.644466 3
-6.5316057 -17.444466 3
-6.5316057 -17.244465 3
-6.5316057 -17.044464 3
-6.5316057 -16.844463 3
-6.5316057 -16.644463 3
-6.5316057 -16.444462 3
-6.5316057 -16.244461 3
-6.5316057 -16.04446 3
-6.5316057 -15.8444605 3
-6.5316057 -15.644461 3
-6.5316057 -15.444461 3
-6.5316057 -15.244461 3
-6.5316057 -15.044461 3
-6.5316057 -14.844461 3
-6.5316057 -14.644462 3
-6.5316057 -14.444462 3
-6.5316057 -14.244462 3
-6.5316057 -14.044462 3
-6.5316057 -13.844462 3
-6.5316057 -13.644463 3
-6.5316057 -13.444463 3
-6.5316057 -13.244463 3
-6.5316057 -13.044463 3
-6.5316057 -12.844463 3
-6.5316057 -12.644464 3
-6.5316057 -12.444464 3
-6.5316057 -12.244464 3
-6.5316057 -12.044464 3
-6.5316057 -11.844464 3
-6.5316057 -11.6444645 3
-6.5316057 -11.444465 3
-6.5316057 -11.244465 3
-6.5316057 -11.044465 3
-6.5316057 -10.844465 3
-6.5316057 -10.644465 3
-6.5316057 -10.444466 3
-6.5316057 -10.244466 3
-6.5316057 -10.044466 3
-6.5316057 -9.844466 3
-6.5316057 -9.644466 3
-6.5316057 -9.444467 3
-6.5316057 -9.244467 3
-6.5316057 -9.044467 3
-6.5316057 -8.844467 3
-6.5316057 -8.644467 3
-6.5316057 -8.444468 3
-6.5316057 -8.244468 3
-6.5316057 -8.044468 3
-6.5316057 -7.844468 3
-6.5316057 -7.6444683 3
-6.5316057 -7.4444685 2
-6.5316057 -7.2444687 2
-6.5316057 -7.044469 2
-6.5316057 -6.844469 2
-6.5316057 -6.6444693 2
-6.5316057 -6.4444695 2
-6.5316057 -6.2444696 2
-6.5316057 -6.04447 2
-6.5316057 -5.84447 2
-6.5316057 -5.64447 2
-6.5316057 -5.4444704 2
-6.5316057 -5.2444706 2
-6.5316057 -5.044471 2
-6.5316057 -4.844471 2
-6.5316057 -4.644471 2
-6.5316057 -4.4444714 2
-6.5316057 -4.2444715 2
-6.5316057 -4.0444717 2
-6.5316057 -3.8444717 2
-6.5316057 -3.6444716 2
-6.5316057 -3.4444716 2
-6.5316057 -3.2444715 2
-6.5316057 -3.0444715 2
-6.5316057 -2.8444715 2
-6.5316057 -2.6444714 2
-6.5316057 -2.4444714 2
-6.5316057 -2.2444713 2
-6.5316057 -2.0444713 2
-6.5316057 -1.8444712 2
-6.5316057 -1.6444712 2
-6.5316057 -1.4444711 2
-6.5316057 -1.2444711 2
-6.5316057 -1.044471 2
-6.5316057 -0.84447104 2
-6.5316057 -0.64447105 2
-6.5316057 -0.44447106 2
-6.5316057 -0.24447106 2
-6.5316057 -0.044471055 2
-6.5316057 0.15552895 2
-6.5316057 0.35552895 2
-6.5316057 0.55552894 2
-6.5316057 0.7555289 2
-6.5316057 0.9555289 2
-6.331606 -21.844482 3
-6.331606 -21.644482 3
-6.331606 -21.44448 3
-6.331606 -21.24448 3
-6.331606 -21.04448 3
-6.331606 -20.844479 3
-6.331606 -20.644478 3
-6.331606 -20.444477 3
-6.331606 -20.244476 3
-6.331606 -20.044476 3
-6.331606 -19.844475 3
-6.331606 -19.644474 3
-6.331606 -19.444473 3
-6.331606 -19.244473 3
-6.331606 -19.044472 3
-6.331606 -18.844471 3
-6.331606 -18.64447 3
-6.331606 -18.44447 3
-6.331606 -18.244469 3
-6.331606 -18.044468 3
-6.331606 -17.844467 3
-6.331606 -17.644466 3
-6.331606 -17.444466 3
-6.331606 -17.244465 3
-6.331606 -17.044464 3
-6.331606 -16.844463 3
-6.331606 -16.644463 3
-6.331606 -16.444462 3
-6.331606 -16.244461 3
-6.331606 -16.04446 3
-6.331606 -15.8444605 3
-6.331606 -15.644461 3
-6.331606 -15.444461 3
-6.331606 -15.244461 3
-6.331606 -15.044461 3
-6.331606 -14.844461 3
-6.331606 -14.644462 3
-6.331606 -14.444462 3
-6.331606 -14.244462 3
-6.331606 -14.044462 3
-6.331606 -13.844462 3
-6.331606 -13.644463 3
-6.331606 -13.444463 3
-6.331606 -13.244463 3
-6.331606 -13.044463 3
-6.331606 -12.844463 3
-6.331606 -12.644464 3
-6.331606 -12.444464 3
-6.331606 -12.244464 3
-6.331606 -12.044464 3
-6.331606 -11.844464 3
-6.331606 -11.6444645 3
-6.331606 -11.444465 3
-6.331606 -11.244465 3
-6.331606 -11.044465 3
-6.331606 -10.844465 3
-6.331606 -10.644465 3
-6.331606 -10.444466 3
-6.331606 -10.244466 3
-6.331606 -10.044466 3
-6.331606 -9.844466 3
-6.331606 -9.644466 3
-6.331606 -9.444467 3
-6.331606 -9.244467 3
-6.331606 -9.044467 3
-6.331606 -8.844467 3
-6.331606 -8.644467 3
-6.331606 -8.444468 3
-6.331606 -8.244468 3
-6.331606 -8.044468 3
-6.331606 -7.844468 3
-6.331606 -7.6444683 3
-6.331606 -7.4444685 2
-6.331606 -7.2444687 2
-6.331606 -7.044469 2
-6.331606 -6.844469 2
-6.331606 -6.6444693 2
-6.331606 -6.4444695 2
-6.331606 -6.2444696 2
-6.331606 -6.04447 2
-6.331606 -5.84447 2
-6.331606 -5.64447 2
-6.331606 -5.4444704 2
-6.331606 -5.2444706 2
-6.331606 -5.044471 2
-6.331606 -4.844471 2
-6.331606 -4.644471 2
-6.331606 -4.4444714 2
-6.331606 -4.2444715 2
-6.331606 -4.0444717 2
-6.331606 -3.8444717 2
-6.331606 -3.6444716 2
-6.331606 -3.4444716 2
-6.331606 -3.2444715 2
-6.331606 -3.0444715 2
-6.331606 -2.8444715 2
-6.331606 -2.6444714 2
-6.331606 -2.4444714 2
-6.331606 -2.2444713 2
-6.331606 -2.0444713 2
-6.331606 -1.8444712 2
-6.331606 -1.6444712 2
-6.331606 -1.4444711 2
-6.331606 -1.2444711 2
-6.331606 -1.044471 2
-6.331606 -0.84447104 2
-6.331606 -0.64447105 2
-6.331606 -0.44447106 2
-6.331606 -0.24447106 2
-6.331606 -0.044471055 2
-6.331606 0.15552895 2
-6.331606 0.35552895 2
-6.331606 0.55552894 2
-6.331606 0.7555289 2
-6.331606 0.9555289 2
-6.131606 -21.844482 3
-6.131606 -21.644482 3
-6.131606 -21.44448 3
-6.131606 -21.24448 3
-6.131606 -21.04448 3
-6.131606 -20.844479 3
-6.131606 -20.644478 3
-6.131606 -20.444477 3
-6.131606 -20.244476 3
-6.131606 -20.044476 3
-6.131606 -19.844475 3
-6.131606 -19.644474 3
-6.131606 -19.444473 3
-6.131606 -19.244473 3
-6.131606 -19.044472 3
-6.131606 -18.844471 3
-6.131606 -18.64447 3
-6.131606 -18.44447 3
-6.131606 -18.244469 3
-6.131606 -18.044468 3
-6.131606 -17.844467 3
-6.131606 -17.644466 3
-6.131606 -17.444466 3
-6.131606 -17.244465 3
-6.131606 -17.044464 3
-6.131606 -16.844463 3
-6.131606 -16.644463 3
-6.131606 -16.444462 3
-6.131606 -16.244461 3
-6.131606 -16.04446 3
-6.131606 -15.8444605 3
-6.131606 -15.644461 3
-6.131606 -15.444461 3
-6.131606 -15.244461 3
-6.131606 -15.044461 3
-6.131606 -14.844461 3
-6.131606 -14.644462 3
-6.131606 -14.444462 3
-6.131606 -14.244462 3
-6.131606 -14.044462 3
-6.131606 -13.844462 3
-6.131606 -13.644463 3
-6.131606 -13.444463 3
-6.131606 -13.244463 3
-6.131606 -13.044463 3
-6.131606 -12.844463 3
-6.131606 -12.644464 3
-6.131606 -12.444464 3
-6.131606 -12.244464 3
-6.131606 -12.044464 3
-6.131606 -11.844464 3
-6.131606 -11.6444645 3
-6.131606 -11.444465 3
-6.131606 -11.244465 3
-6.131606 -11.044465 3
-6.131606 -10.844465 3
-6.131606 -10.644465 3
-6.131606 -10.444466 3
-6.131606 -10.244466 3
-6.131606 -10.044466 3
-6.131606 -9.844466 3
-6.131606 -9.644466 3
-6.131606 -9.444467 3
-6.131606 -9.244467 3
-6.131606 -9.044467 3
-6.131606 -8.844467 3
-6.131606 -8.644467 3
-6.131606 -8.444468 3
-6.131606 -8.244468 3
-6.131606 -8.044468 3
-6.131606 -7.844468 3
-6.131606 -7.6444683 3
-6.131606 -7.4444685 2
-6.131606 -7.2444687 2
-6.131606 -7.044469 2
-6.131606 -6.844469 2
-6.131606 -6.6444693 2
-6.131606 -6.4444695 2
-6.131606 -6.2444696 2
-6.131606 -6.04447 2
-6.131606 -5.84447 2
-6.131606 -5.64447 2
-6.131606 -5.4444704 2
-6.131606 -5.2444706 2
-6.131606 -5.044471 2
-6.131606 -4.844471 2
-6.131606 -4.644471 2
-6.131606 -4.4444714 2
-6.131606 -4.2444715 2
-6.131606 -4.0444717 2
-6.131606 -3.8444717 2
-6.131606 -3.6444716 2
-6.131606 -3.4444716 2
-6.131606 -3.2444715 2
-6.131606 -3.0444715 2
-6.131606 -2.8444715 2
-6.131606 -2.6444714 2
-6.131606 -2.4444714 2
-6.131606 -2.2444713 2
-6.131606 -2.0444713 2
-6.131606 -1.8444712 2
-6.131606 -1.6444712 2
-6.131606 -1.4444711 2
-6.131606 -1.2444711 2
-6.131606 -1.044471 2
-6.131606 -0.84447104 2
-6.131606 -0.64447105 2
-6.131606 -0.44447106 2
-6.131606 -0.24447106 2
-6.131606 -0.044471055 2
-6.131606 0.15552895 2
-6.131606 0.35552895 2
-6.131606 0.55552894 2
-6.131606 0.7555289 2
-6.131606 0.9555289 2
-5.9316063 -21.844482 3
-5.9316063 -21.644482 3
-5.9316063 -21.44448 3
-5.9316063 -21.24448 3
-5.9316063 -21.04448 3
-5.9316063 -20.844479 3
-5.9316063 -20.644478 3
-5.9316063 -20.444477 3
-5.9316063 -20.244476 3
-5.9316063 -20.044476 3
-5.9316063 -19.844475 3
-5.9316063 -19.644474 3
-5.9316063 -19.444473 3
-5.9316063 -19.244473 3
-5.9316063 -19.044472 3
-5.9316063 -18.844471 3
-5.9316063 -18.64447 3
-5.9316063 -18.44447 3
-5.9316063 -18.244469 3
-5.9316063 -18.044468 3
-5.9316063 -17.844467 3
-5.9316063 -17.644466 3
-5.9316063 -17.444466 3
-5.9316063 -17.244465 3
-5.9316063 -17.044464 3
-5.9316063 -16.844463 3
-5.9316063 -16.644463 3
-5.9316063 -16.444462 3
-5.9316063 -16.244461 3
-5.9316063 -16.04446 3
-5.9316063 -15.8444605 3
-5.9316063 -15.644461 3
-5.9316063 -15.444461 3
-5.9316063 -15.244461 3
-5.9316063 -15.044461 3
-5.9316063 -14.844461 3
-5.9316063 -14.644462 3
-5.9316063 -14.444462 3
-5.9316063 -14.244462 3
-5.9316063 -14.044462 3
-5.9316063 -13.844462 3
-5.9316063 -13.644463 3
-5.9316063 -13.444463 3
-5.9316063 -13.244463 3
-5.9316063 -13.044463 3
-5.9316063 -12.844463 3
-5.9316063 -12.644464 3
-5.9316063 -12.444464 3
-5.9316063 -12.244464 3
-5.9316063 -12.044464 3
-5.9316063 -11.844464 3
-5.9316063 -11.6444645 3
-5.9316063 -11.444465 3
-5.9316063 -11.244465 3
-5.9316063 -11.044465 3
-5.9316063 -10.844465 3
-5.9316063 -10.644465 3
-5.9316063 -10.444466 3
-5.9316063 -10.244466 3
-5.9316063 -10.044466 3
-5.9316063 -9.844466 3
-5.9316063 -9.644466 3
-5.9316063 -9.444467 3
-5.9316063 -9.244467 3
-5.9316063 -9.044467 3
-5.9316063 -8.844467 3
-5.9316063 -8.644467 3
-5.9316063 -8.444468 3
-5.9316063 -8.244468 3
-5.9316063 -8.044468 3
-5.9316063 -7.844468 3
-5.9316063 -7.6444683 3
-5.9316063 -7.4444685 2
-5.9316063 -7.2444687 2
-5.9316063 -7.044469 2
-5.9316063 -6.844469 2
-5.9316063 -6.6444693 2
-5.9316063 -6.4444695 2
-5.9316063 -6.2444696 2
-5.9316063 -6.04447 2
-5.9316063 -5.84447 2
-5.9316063 -5.64447 2
-5.9316063 -5.4444704 2
-5.9316063 -5.2444706 2
-5.9316063 -5.044471 2
-5.9316063 -4.844471 2
-5.9316063 -4.644471 2
-5.9316063 -4.4444714 2
-5.9316063 -4.2444715 2
-5.9316063 -4.0444717 2
-5.9316063 -3.8444717 2
-5.9316063 -3.6444716 2
-5.9316063 -3.4444716 2
-5.9316063 -3.2444715 2
-5.9316063 -3.0444715 2
-5.9316063 -2.8444715 2
-5.9316063 -2.6444714 2
-5.9316063 -2.4444714 2
-5.9316063 -2.2444713 2
-5.9316063 -2.0444713 2
-5.9316063 -1.8444712 2
-5.9316063 -1.6444712 2
-5.9316063 -1.4444711 2
-5.9316063 -1.2444711 2
-5.9316063 -1.044471 2
-5.9316063 -0.84447104 2
-5.9316063 -0.64447105 2
-5.9316063 -0.44447106 2
-5.9316063 -0.24447106 2
-5.9316063 -0.044471055 2
-5.9316063 0.15552895 2
-5.9316063 0.35552895 2
-5.9316063 0.55552894 2
-5.9316063 0.7555289 2
-5.9316063 0.9555289 2
-5.7316065 -21.844482 3
-5.7316065 -21.644482 3
-5.7316065 -21.44448 3
-5.7316065 -21.24448 3
-5.7316065 -21.04448 3
-5.7316065 -20.844479 3
-5.7316065 -20.644478 3
-5.7316065 -20.444477 3
-5.7316065 -20.244476 3
-5.7316065 -20.044476 3
-5.7316065 -19.844475 3
-5.7316065 -19.644474 3
-5.7316065 -19.444473 3
-5.7316065 -19.244473 3
-5.7316065 -19.044472 3
-5.7316065 -18.844471 3
-5.7316065 -18.64447 3
-5.7316065 -18.44447 3
-5.7316065 -18.244469 3
-5.7316065 -18.044468 3
-5.7316065 -17.844467 3
-5.7316065 -17.644466 3
-5.7316065 -17.444466 3
-5.7316065 -17.244465 3
-5.7316065 -17.044464 3
-5.7316065 -16.844463 3
-5.7316065 -16.644463 3
-5.7316065 -16.444462 3
-5.7316065 -16.244461 3
-5.7316065 -16.04446 3
-5.7316065 -15.8444605 3
-5.7316065 -15.644461 3
-5.7316065 -15.444461 3
-5.7316065 -15.244461 3
-5.7316065 -15.044461 3
-5.7316065 -14.844461 3
-5.7316065 -14.644462 3
-5.7316065 -14.444462 3
-5.7316065 -14.244462 3
-5.7316065 -14.044462 3
-5.7316065 -13.844462 3
-5.7316065 -13.644463 3
-5.7316065 -13.444463 3
-5.7316065 -13.244463 3
-5.7316065 -13.044463 3
-5.7316065 -12.844463 3
-5.7316065 -12.644464 3
-5.7316065 -12.444464 3
-5.7316065 -12.244464 3
-5.7316065 -12.044464 3
-5.7316065 -11.844464 3
-5.7316065 -11.6444645 3
-5.7316065 -11.444465 3
-5.7316065 -11.244465 3
-5.7316065 -11.044465 3
-5.7316065 -10.844465 3
-5.7316065 -10.644465 3
-5.7316065 -10.444466 3
-5.7316065 -10.244466 3
-5.7316065 -10.044466 3
-5.7316065 -9.844466 3
-5.7316065 -9.644466 3
-5.7316065 -9.444467 3
-5.7316065 -9.244467 3
-5.7316065 -9.044467 3
-5.7316065 -8.844467 3
-5.7316065 -8.644467 3
-5.7316065 -8.444468 3
-5.7316065 -8.244468 3
-5.7316065 -8.044468 3
-5.7316065 -7.844468 3
-5.7316065 -7.6444683 3
-5.7316065 -7.4444685 2
-5.7316065 -7.2444687 2
-5.7316065 -7.044469 2
-5.7316065 -6.844469 2
-5.7316065 -6.6444693 2
-5.7316065 -6.4444695 2
-5.7316065 -6.2444696 2
-5.7316065 -6.04447 2
